ClaimId,CustomerId,PolicyId,ClaimType,ClaimDate,Details
CLID-2131,CID-340,PID-851,Home,2023-05-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2132,CID-340,PID-852,Home,2023-05-31,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2133,CID-340,PID-852,Home,2023-08-10,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2134,CID-340,PID-852,Home,2023-06-19,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2135,CID-340,PID-852,Home,2023-04-16,The home experienced significant water damage due to a burst pipe.
CLID-2136,CID-340,PID-853,Boat,2020-12-16,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2137,CID-340,PID-853,Boat,2021-04-28,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2138,CID-340,PID-853,Boat,2020-12-05,The customer reported theft of their boating equipment while docked.
CLID-2139,CID-340,PID-853,Boat,2021-06-04,The boat had mechanical issues while out on the water causing delays.
CLID-2140,CID-341,PID-854,Boat,2025-11-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2141,CID-341,PID-854,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2142,CID-341,PID-854,Boat,2025-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2143,CID-341,PID-855,Boat,2021-01-03,Claim submitted for boat damage after an accident at the marina.
CLID-2144,CID-341,PID-855,Boat,2021-08-09,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2145,CID-341,PID-855,Boat,2021-05-21,Claim submitted for boat damage after an accident at the marina.
CLID-2146,CID-341,PID-856,Boat,2024-08-21,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2147,CID-341,PID-856,Boat,2024-06-23,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2148,CID-341,PID-856,Boat,2024-04-28,The boat had mechanical issues while out on the water causing delays.
CLID-2149,CID-342,PID-857,Boat,2022-12-06,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2150,CID-342,PID-857,Boat,2023-04-30,The customer reported theft of their boating equipment while docked.
CLID-2151,CID-342,PID-858,Home,2021-06-15,The home experienced significant water damage due to a burst pipe.
CLID-2152,CID-342,PID-858,Home,2020-08-15,The home experienced significant water damage due to a burst pipe.
CLID-2153,CID-342,PID-859,Home,2021-12-14,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2154,CID-343,PID-860,Travel,2025-08-18,Claims for lost items while traveling abroad.
CLID-2155,CID-344,PID-861,Auto,2022-02-04,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2156,CID-345,PID-862,Home,2024-09-08,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2157,CID-345,PID-862,Home,2024-05-03,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2158,CID-345,PID-863,Boat,2023-03-10,Claim submitted for boat damage after an accident at the marina.
CLID-2159,CID-345,PID-863,Boat,2023-04-18,The boat had mechanical issues while out on the water causing delays.
CLID-2160,CID-345,PID-863,Boat,2024-02-06,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2161,CID-345,PID-863,Boat,2023-07-13,Claim submitted for boat damage after an accident at the marina.
CLID-2162,CID-346,PID-864,Travel,2022-10-08,Travel issues due to missed connections and lost luggage during the trip.
CLID-2163,CID-346,PID-865,Travel,2022-09-23,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2164,CID-346,PID-865,Travel,2023-01-29,Claim filed for travel cancellation due to a medical emergency.
CLID-2165,CID-346,PID-866,Auto,2022-10-22,The claim was filed due to a car accident that caused minor damage.
CLID-2166,CID-346,PID-866,Auto,2022-10-02,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2167,CID-346,PID-866,Auto,2022-07-31,Car damage occurred from an uninsured motorist running a red light.
CLID-2168,CID-346,PID-866,Auto,2022-05-07,There was a car accident in a parking lot involving multiple vehicles.
CLID-2169,CID-347,PID-867,Travel,2025-11-12,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2170,CID-347,PID-868,Travel,2024-09-23,Travel issues due to missed connections and lost luggage during the trip.
CLID-2171,CID-347,PID-868,Travel,2024-09-09,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2172,CID-347,PID-868,Travel,2024-10-20,The customer had to file a claim for lost luggage during travel.
CLID-2173,CID-347,PID-869,Home,2021-07-11,The home experienced significant water damage due to a burst pipe.
CLID-2174,CID-347,PID-870,Auto,2022-05-18,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2175,CID-348,PID-871,Home,2022-05-22,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2176,CID-348,PID-871,Home,2022-02-06,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2177,CID-348,PID-871,Home,2022-01-25,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2178,CID-349,PID-872,Home,2021-12-28,The home experienced significant water damage due to a burst pipe.
CLID-2179,CID-349,PID-872,Home,2021-08-03,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2180,CID-349,PID-873,Auto,2021-02-24,The claim was filed due to a car accident that caused minor damage.
CLID-2181,CID-349,PID-873,Auto,2021-01-17,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2182,CID-350,PID-874,Travel,2021-06-04,Travel issues due to missed connections and lost luggage during the trip.
CLID-2183,CID-350,PID-874,Travel,2021-12-19,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2184,CID-350,PID-875,Boat,2022-08-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2185,CID-351,PID-876,Boat,2021-09-09,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2186,CID-351,PID-876,Boat,2021-08-15,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2187,CID-351,PID-876,Boat,2021-07-18,Claim submitted for boat damage after an accident at the marina.
CLID-2188,CID-351,PID-876,Boat,2021-10-20,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2189,CID-352,PID-877,Home,2023-02-10,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2190,CID-352,PID-877,Home,2023-03-20,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2191,CID-352,PID-877,Home,2023-03-23,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2192,CID-352,PID-877,Home,2023-08-23,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2193,CID-352,PID-878,Boat,2025-11-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2194,CID-352,PID-878,Boat,2025-10-09,The boat had mechanical issues while out on the water causing delays.
CLID-2195,CID-352,PID-878,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2196,CID-352,PID-879,Boat,2024-03-22,Claim submitted for boat damage after an accident at the marina.
CLID-2197,CID-352,PID-879,Boat,2024-10-25,The boat had mechanical issues while out on the water causing delays.
CLID-2198,CID-352,PID-879,Boat,2025-02-27,The boat had mechanical issues while out on the water causing delays.
CLID-2199,CID-353,PID-880,Home,2021-04-24,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2200,CID-353,PID-880,Home,2020-08-23,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2201,CID-353,PID-881,Auto,2024-05-24,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2202,CID-353,PID-882,Travel,2021-03-15,Travel issues due to missed connections and lost luggage during the trip.
CLID-2203,CID-353,PID-882,Travel,2020-12-17,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2204,CID-353,PID-883,Boat,2023-04-05,Claim submitted for boat damage after an accident at the marina.
CLID-2205,CID-353,PID-883,Boat,2023-01-18,The customer reported theft of their boating equipment while docked.
CLID-2206,CID-354,PID-884,Boat,2022-07-13,The boat had mechanical issues while out on the water causing delays.
CLID-2207,CID-354,PID-884,Boat,2022-05-31,Claim submitted for boat damage after an accident at the marina.
CLID-2208,CID-354,PID-885,Travel,2025-07-26,Claim filed for travel cancellation due to a medical emergency.
CLID-2209,CID-354,PID-886,Auto,2021-01-02,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2210,CID-354,PID-886,Auto,2021-04-27,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2211,CID-354,PID-886,Auto,2021-10-17,The claim was filed due to a car accident that caused minor damage.
CLID-2212,CID-354,PID-886,Auto,2021-07-03,There was a car accident in a parking lot involving multiple vehicles.
CLID-2213,CID-354,PID-887,Boat,2022-03-15,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2214,CID-354,PID-887,Boat,2022-04-25,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2215,CID-355,PID-888,Auto,2023-02-19,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2216,CID-355,PID-888,Auto,2023-06-01,Car damage occurred from an uninsured motorist running a red light.
CLID-2217,CID-355,PID-888,Auto,2023-03-31,The claim was filed due to a car accident that caused minor damage.
CLID-2218,CID-355,PID-888,Auto,2023-05-26,There was a car accident in a parking lot involving multiple vehicles.
CLID-2219,CID-355,PID-889,Boat,2020-12-29,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2220,CID-355,PID-889,Boat,2020-05-22,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2221,CID-355,PID-889,Boat,2020-10-27,Claim submitted for boat damage after an accident at the marina.
CLID-2222,CID-355,PID-889,Boat,2020-08-04,The customer reported theft of their boating equipment while docked.
CLID-2223,CID-356,PID-890,Boat,2021-03-19,The boat had mechanical issues while out on the water causing delays.
CLID-2224,CID-356,PID-890,Boat,2020-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2225,CID-356,PID-890,Boat,2021-03-25,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2226,CID-356,PID-890,Boat,2020-12-05,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2227,CID-356,PID-891,Home,2020-05-23,The home experienced significant water damage due to a burst pipe.
CLID-2228,CID-356,PID-892,Travel,2021-02-23,Claims for lost items while traveling abroad.
CLID-2229,CID-356,PID-893,Home,2025-07-01,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2230,CID-357,PID-894,Auto,2021-01-01,Car damage occurred from an uninsured motorist running a red light.
CLID-2231,CID-357,PID-894,Auto,2020-12-01,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2232,CID-357,PID-894,Auto,2021-03-18,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2233,CID-357,PID-895,Boat,2022-12-05,The boat had mechanical issues while out on the water causing delays.
CLID-2234,CID-357,PID-896,Boat,2024-01-14,The customer reported theft of their boating equipment while docked.
CLID-2235,CID-357,PID-896,Boat,2023-10-22,The customer reported theft of their boating equipment while docked.
CLID-2236,CID-357,PID-896,Boat,2024-03-03,Claim submitted for boat damage after an accident at the marina.
CLID-2237,CID-357,PID-896,Boat,2024-05-29,The boat had mechanical issues while out on the water causing delays.
CLID-2238,CID-357,PID-897,Home,2023-08-07,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2239,CID-357,PID-897,Home,2023-08-25,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2240,CID-357,PID-897,Home,2024-01-28,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2241,CID-357,PID-897,Home,2023-03-07,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2242,CID-358,PID-898,Home,2024-10-22,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2243,CID-358,PID-899,Travel,2022-04-13,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2244,CID-359,PID-900,Auto,2025-06-23,There was a car accident in a parking lot involving multiple vehicles.
CLID-2245,CID-359,PID-900,Auto,2025-02-15,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2246,CID-359,PID-900,Auto,2025-08-21,There was a car accident in a parking lot involving multiple vehicles.
CLID-2247,CID-359,PID-900,Auto,2025-03-11,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2248,CID-360,PID-901,Home,2023-01-01,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2249,CID-360,PID-901,Home,2023-07-27,The home experienced significant water damage due to a burst pipe.
CLID-2250,CID-360,PID-901,Home,2023-03-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2251,CID-360,PID-902,Home,2025-01-07,"Home was vandalized, leading to claims for broken windows and theft."
